DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,1p31.3,1,61217884,,NFIA,,,ENSG00000162599,,,rs9970076-?,rs9970076,0.0,9970076,intron_variant,0.0,NR,3e-11,10.522878745280336,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,1p31.3,1,62454337,,DOCK7,,,ENSG00000116641,,,rs636523-?,rs636523,0.0,636523,non_coding_transcript_exon_variant,0.0,NR,9e-298,297.0457574905607,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,1p22.1,1,93381096,,DR1 - Y_RNA,ENSG00000117505,ENSG00000238723,,11603.0,4615.0,rs771481-?,rs771481,0.0,771481,intergenic_variant,1.0,NR,3e-11,10.522878745280336,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,11p15.3,11,13339977,,BMAL1,,,ENSG00000133794,,,rs6486122-?,rs6486122,0.0,6486122,intron_variant,0.0,NR,2e-20,19.69897000433602,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,11p14.3,11,26052428,,LINC02699 - ANO3,ENSG00000254456,ENSG00000134343,,270411.0,136414.0,rs2349805-?,rs2349805,0.0,2349805,intergenic_variant,1.0,NR,4e-08,7.397940008672037,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,11p14.1,11,27673288,,"BDNF, BDNF-AS",,,"ENSG00000176697, ENSG00000245573",,,rs11030107-?,rs11030107,0.0,11030107,intron_variant,0.0,NR,3e-10,9.522878745280336,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,11p11.2,11,47253513,,NR1H3,,,ENSG00000025434,,,rs10838681-?,rs10838681,0.0,10838681,intron_variant,0.0,NR,7e-28,27.154901959985743,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,11q12.1,11,55857419,,OR9M1P - ANKRD33BP6,ENSG00000186124,ENSG00000254547,,907.0,10150.0,rs556240673-?,rs556240673,0.0,556240673,non_coding_transcript_exon_variant,1.0,NR,1e-08,8.0,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,11q12.1,11,57375151,,P2RX3 - PRG3,ENSG00000109991,ENSG00000156575,,2755.0,1618.0,rs118188894-?,rs118188894,0.0,118188894,intergenic_variant,1.0,NR,1e-09,9.0,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,11q12.1,11,58016169,,CYCSP26 - OR9Q1,ENSG00000254601,ENSG00000186509,,10464.0,7712.0,rs115006552-?,rs115006552,0.0,115006552,intergenic_variant,1.0,NR,9e-09,8.045757490560675,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,11q12.2,11,61146661,,VPS37C,,,ENSG00000167987,,,rs628963-?,rs628963,0.0,628963,intron_variant,0.0,NR,8e-09,8.096910013008056,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,11q12.2,11,61820833,,"FADS1, FADS2",,,"ENSG00000149485, ENSG00000134824",,,rs174564-?,rs174564,0.0,174564,intron_variant,0.0,NR,5e-106,105.30102999566398,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,11q12.3,11,62610749,,EML3,,,ENSG00000149499,,,rs11231161-?,rs11231161,0.0,11231161,intron_variant,0.0,NR,1e-13,13.0,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,11q13.1,11,64250633,,PPP1R14B-AS1 - PLCB3,ENSG00000256940,ENSG00000149782,,2412.0,897.0,rs71468663-?,rs71468663,0.0,71468663,regulatory_region_variant,1.0,NR,2.9999999999999998e-40,39.52287874528034,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,,,,,,,,,,,chr11:64809581-?,chr11:64809581,0.0,,,1.0,NR,3e-16,15.522878745280336,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,11q13.1,11,65706327,,RN7SL309P - KAT5,ENSG00000239356,ENSG00000172977,,10490.0,5669.0,rs10750766-?,rs10750766,0.0,10750766,regulatory_region_variant,1.0,NR,2e-18,17.69897000433602,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,11q13.3,11,68794860,,CPT1A,,,ENSG00000110090,,,rs2229738-?,rs2229738,0.0,2229738,missense_variant,0.0,NR,4e-13,12.397940008672036,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,11q14.1,11,78329213,,GAB2,,,ENSG00000033327,,,rs7117238-?,rs7117238,0.0,7117238,intron_variant,0.0,NR,3e-09,8.522878745280337,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,11q23.1,11,111760274,,PPP2R1B,,,ENSG00000137713,,,rs1788955-?,rs1788955,0.0,1788955,intron_variant,0.0,NR,6e-13,12.221848749616356,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,11q23.3,11,116780399,,ZPR1,,,ENSG00000109917,,,rs11604424-?,rs11604424,0.0,11604424,intron_variant,0.0,NR,2.0000000000000002e-307,306.69897000433605,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,12p13.32,12,4275678,,"CCND2, CCND2-AS1",,,"ENSG00000118971, ENSG00000255920",,,rs76895963-?,rs76895963,0.0,76895963,non_coding_transcript_exon_variant,0.0,NR,6e-24,23.22184874961636,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,12p13.31,12,6630331,,LPAR5,,,ENSG00000184574,,,rs35104374-?,rs35104374,0.0,35104374,intron_variant,0.0,NR,3e-11,10.522878745280336,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,12p13.2,12,11638751,,LINC01252 - ETV6,ENSG00000247157,ENSG00000139083,,48382.0,10923.0,rs12824533-?,rs12824533,0.0,12824533,intergenic_variant,1.0,NR,3e-10,9.522878745280336,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,12p12.2,12,20317265,,LINC02468 - PDE3A-AS1,ENSG00000256499,ENSG00000256879,,181102.0,44467.0,rs11045171-?,rs11045171,0.0,11045171,intergenic_variant,1.0,NR,1.0000000000000001e-23,23.0,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,12p12.1,12,21190952,,SLCO1B1,,,ENSG00000134538,,,rs67981690-?,rs67981690,0.0,67981690,intron_variant,0.0,NR,3e-23,22.522878745280337,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,12p12.1,12,22624480,,ETNK1-DT,,,ENSG00000257023,,,rs771115929-?,rs771115929,0.0,771115929,intron_variant,0.0,NR,3e-10,9.522878745280336,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,12p11.23,12,26310241,,ITPR2-AS1,,,ENSG00000256234,,,rs11048457-?,rs11048457,0.0,11048457,intron_variant,0.0,NR,2e-09,8.698970004336019,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,12p11.1,12,34123149,,ALG10 - TUBB8P4,ENSG00000139133,ENSG00000250788,,93455.0,41624.0,rs11494834-?,rs11494834,0.0,11494834,regulatory_region_variant,1.0,NR,9e-10,9.045757490560677,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,9p24.3,9,1033773,,H3P29 - LINC01230,ENSG00000228783,ENSG00000281769,,21974.0,11852.0,rs1567353-?,rs1567353,0.0,1567353,intergenic_variant,1.0,NR,6e-14,13.221848749616356,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,9p22.3,9,15304784,,TTC39B,,,ENSG00000155158,,,rs686030-?,rs686030,0.0,686030,intron_variant,0.0,NR,1e-10,10.0,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,9p22.2,9,16903368,,BNC2 - RN7SL720P,ENSG00000173068,ENSG00000241152,,32525.0,150533.0,rs10738466-?,rs10738466,0.0,10738466,intergenic_variant,1.0,NR,1e-10,10.0,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,9q21.32,9,83968161,,HNRNPK,,,ENSG00000165119,,,rs696825-?,rs696825,0.0,696825,3_prime_UTR_variant,0.0,NR,1e-17,17.0,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,9q22.2,9,89584356,,SEMA4D - GADD45G,ENSG00000187764,ENSG00000130222,,86226.0,20656.0,rs10908900-?,rs10908900,0.0,10908900,intron_variant,1.0,NR,7e-15,14.154901959985745,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,9q22.33,9,99400288,,STX17-DT,,,ENSG00000255145,,,rs62565259-?,rs62565259,0.0,62565259,intron_variant,0.0,NR,3e-10,9.522878745280336,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,9q31.1,9,104903697,,ABCA1,,,ENSG00000165029,,,rs1800978-?,rs1800978,0.0,1800978,5_prime_UTR_variant,0.0,NR,3e-17,16.522878745280337,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,9q31.3,9,109478856,,PTPN3,,,ENSG00000070159,,,rs77824033-?,rs77824033,0.0,77824033,intron_variant,0.0,NR,2e-09,8.698970004336019,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,,,,,,,,,,,chr9:123376295-?,chr9:123376295,0.0,,,1.0,NR,3e-08,7.522878745280337,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,,,,,,,,,,,rs782134971-?,rs782134971,0.0,60937319,,1.0,NR,1e-15,15.0,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,9q34.3,9,136476890,,SEC16A,,,ENSG00000148396,,,rs11999525-?,rs11999525,0.0,11999525,synonymous_variant,0.0,NR,1e-10,10.0,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,10p15.1,10,5225228,,AKR1C4 - LINC02561,ENSG00000198610,ENSG00000224034,,6279.0,40805.0,rs140107293-?,rs140107293,0.0,140107293,intergenic_variant,1.0,NR,2e-16,15.69897000433602,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,10q11.23,10,50814012,,"ASAH2B, A1CF",,,"ENSG00000204147, ENSG00000148584",,,rs41274050-?,rs41274050,0.0,41274050,missense_variant,0.0,NR,2e-27,26.69897000433602,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,10q21.2,10,59709332,,SLC16A9,,,ENSG00000165449,,,rs1171615-?,rs1171615,0.0,1171615,intron_variant,0.0,NR,4e-13,12.397940008672036,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,10q21.3,10,63364338,,JMJD1C,,,ENSG00000171988,,,rs10822163-?,rs10822163,0.0,10822163,intron_variant,0.0,NR,1e-52,52.0,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,10q22.1,10,72954419,,PLA2G12B,,,ENSG00000138308,,,rs3829126-?,rs3829126,0.0,3829126,intron_variant,0.0,NR,1e-11,11.0,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,,,,,,,,,,,chr10:81073027-?,chr10:81073027,0.0,,,1.0,NR,2e-09,8.698970004336019,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,10q23.33,10,93079885,,CYP26A1 - NIP7P1,ENSG00000095596,ENSG00000232805,,2000.0,26987.0,rs2068888-?,rs2068888,0.0,2068888,regulatory_region_variant,1.0,NR,3e-51,50.52287874528034,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,10q24.2,10,98012647,,CRTAC1,,,ENSG00000095713,,,rs563296-?,rs563296,0.0,563296,intron_variant,0.0,NR,9e-15,14.045757490560677,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,10q24.31,10,100164661,,ERLIN1,,,ENSG00000107566,,,rs10883451-?,rs10883451,0.0,10883451,intron_variant,0.0,NR,8e-11,10.096910013008056,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,10q24.32,10,102186723,,NOLC1 - ELOVL3,ENSG00000166197,ENSG00000119915,,22852.0,39576.0,rs75398587-?,rs75398587,0.0,75398587,intergenic_variant,1.0,NR,5e-11,10.30102999566398,,,,Affymetrix [NR] (imputed),N
2023-01-17,36269708,Selvaraj MS,2022-10-21,PLoS One,www.ncbi.nlm.nih.gov/pubmed/36269708,Genome-wide discovery for diabetes-dependent triglycerides-associated loci.,Triglyceride levels in non-type 2 diabetes,"402,944 European ancestry individuals",,10q25.2,10,112403562,,ACSL5,,,ENSG00000197142,,,rs12221085-?,rs12221085,0.0,12221085,intron_variant,0.0,NR,4e-15,14.397940008672036,,,,Affymetrix [NR] (imputed),N
